Iteration	Posterior	Likelihood	Prior	alpha_morpho	extinction_rate	origin_time	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]
4960	-333.6883	-192.2596	-141.4287	219514.9	0.007788036	3012.544	0.0005419458	0.997288	0.999306	1.00069	1.00271	0.01156387	2974.092	2270.702	2338.428	2471.921	2520.268	2180.038	2400.218	2330.294	2335.311	2387.845
4970	-320.9674	-192.2318	-128.7356	784081.8	0.007618578	2989.813	0.0006665148	0.998565	0.999633	1.00037	1.00144	0.01015579	2955.501	2231.705	2338.937	2431.863	2503.453	2238.287	2393.267	2365.816	2333.258	2383.059
4980	-309.4009	-192.2396	-117.1613	451844.1	0.009522405	3038.115	0.001059626	0.99811	0.999516	1.00048	1.00189	0.01045109	2965.843	2210.338	2298.622	2467.19	2502.886	2316.057	2391.621	2306.509	2330.453	2420.883
4990	-316.1918	-192.5694	-123.6224	759935.6	0.01019087	3031.58	0.000469797	0.998542	0.999627	1.00037	1.00146	0.009749113	2970.186	2252.437	2312.997	2443.597	2527.916	2280.209	2407.668	2354.604	2315.29	2387.018
5000	-323.2469	-192.2403	-131.0066	419480.4	0.009787311	3083.08	0.0007280603	0.998038	0.999498	1.0005	1.00196	0.0104275	2959.792	2214.015	2330.397	2468.83	2528.132	2301.084	2405.11	2316.117	2345.528	2393.2
5010	-316.842	-192.2394	-124.6026	261294.4	0.008818694	3066.379	0.001324129	0.997514	0.999364	1.00063	1.00249	0.009253221	2976.009	2242.055	2291.369	2454.977	2524.071	2307.824	2401.202	2317.42	2301.527	2407.334
5020	-327.6825	-192.2395	-135.443	819359.8	0.008076729	3032.399	0.000695127	0.998596	0.999641	1.00036	1.0014	0.009279853	2967.731	2220.152	2301.689	2452.011	2536.46	2174.377	2407.424	2281.49	2336.494	2415.834
5030	-331.0165	-192.7125	-138.304	487379.8	0.008176863	3097.802	0.0003797771	0.99818	0.999534	1.00046	1.00182	0.009928192	2955.883	2254.162	2316.543	2459.057	2519.658	2178.408	2404.154	2314.759	2342.752	2416.883
5040	-343.1937	-192.2394	-150.9542	477125.5	0.009227862	3089.605	0.0006050161	0.99816	0.999529	1.00047	1.00184	0.0100772	2976.544	2214.718	2308.853	2442.12	2505.075	2204.28	2400.233	2355.858	2270.005	2416.294
5050	-334.0008	-192.2394	-141.7613	567295.7	0.01126216	3093.723	0.001142046	0.998313	0.999568	1.00043	1.00169	0.0120831	2966.6	2266.55	2333.305	2430.481	2513.914	2171.305	2396.623	2339.298	2325.75	2414.581
5060	-318.9636	-192.2394	-126.7242	705638.3	0.01014825	2997.056	0.0009718218	0.998487	0.999613	1.00039	1.00151	0.01056267	2961.092	2245.779	2260.547	2441.988	2533.699	2149.491	2397.504	2267.49	2335.582	2396.131
5070	-315.1511	-192.2431	-122.908	977689	0.00796025	3027.754	0.0006186139	0.998715	0.999671	1.00033	1.00129	0.009795423	2962.315	2229.513	2308.522	2441.576	2542.598	2319.777	2398.936	2355.414	2336.494	2405.44
5080	-311.0288	-192.2394	-118.7893	533906.1	0.00713619	3003.386	0.0007113708	0.998261	0.999555	1.00044	1.00174	0.008637712	2977.219	2230.357	2326.797	2469.069	2541.141	2267.026	2407.261	2256.407	2331.437	2375.266
5090	-327.3694	-192.2394	-135.13	98494.23	0.007421988	3042.344	0.0008990064	0.995953	0.998963	1.00103	1.00405	0.009061383	2967.46	2238.401	2291.34	2454.415	2518.987	2298.23	2402.529	2295.283	2253.982	2407.389
5100	-337.0996	-192.2394	-144.8601	831985.2	0.006956616	2982.172	0.0007276377	0.998607	0.999644	1.00036	1.00139	0.008884625	2960.231	2242.839	2274.566	2446.938	2541.952	2134.45	2403.096	2288.804	2321.471	2424.69
5110	-320.0074	-192.2394	-127.768	744770.6	0.007530077	2984.912	0.0008705985	0.998527	0.999623	1.00038	1.00147	0.01025416	2955.102	2237.601	2293.378	2442.121	2539.116	2129.176	2402.16	2261.097	2263.935	2416.681
5120	-316.3452	-192.2394	-124.1057	170561.5	0.008235474	3010.373	0.0006718988	0.996924	0.999212	1.00078	1.00308	0.009483137	2956.632	2213.709	2269.789	2468.676	2529.558	2190.335	2399.211	2317.028	2293.838	2416.395
5130	-320.0898	-192.2394	-127.8503	570866.5	0.008764917	3009.811	0.001033552	0.998318	0.99957	1.00043	1.00168	0.009953658	2979.279	2227.33	2324.102	2431.102	2531.78	2192.861	2404.329	2328.441	2296.846	2397.442
5140	-308.0695	-192.3818	-115.6877	595208.8	0.007768635	3015.78	0.0006768166	0.998353	0.999579	1.00042	1.00165	0.009655248	2972.744	2270.363	2330.546	2440.22	2501.131	2134.535	2403.935	2309.048	2252.222	2409.481
5150	-319.8702	-192.2394	-127.6308	707523.1	0.007480461	3042.778	0.0009161982	0.998489	0.999614	1.00039	1.00151	0.009339503	2960.122	2240.781	2314.98	2425.036	2527.893	2194.599	2390.961	2315.568	2269.111	2415.125
5160	-323.1222	-192.2394	-130.8827	597309.9	0.006653419	3065.834	0.0008199169	0.998356	0.999579	1.00042	1.00165	0.008843074	2953.328	2214.573	2297.707	2465.554	2505.771	2135.142	2392.845	2261.319	2269.03	2404.269
5170	-313.215	-192.2443	-120.9707	917490.9	0.006322409	3027.969	0.0005286733	0.998673	0.999661	1.00034	1.00133	0.007273555	2968.212	2243.958	2306.743	2434.969	2513.914	2126.761	2407.855	2331.793	2295.333	2378.8
5180	-326.3521	-192.2394	-134.1126	309526.3	0.006248957	3007.341	0.0006784849	0.997716	0.999416	1.00058	1.00229	0.006602452	2971.033	2240.723	2333.165	2462.611	2525.905	2137.632	2402.892	2364.104	2254.186	2412.263
5190	-304.3544	-192.2396	-112.1147	520806.3	0.007324081	3058.133	0.0008693528	0.998239	0.99955	1.00045	1.00176	0.007685586	2966.086	2242.586	2259.947	2425.678	2529.811	2170.064	2405.011	2321.593	2328.787	2397.545
5200	-310.6519	-192.2405	-118.4114	989972.9	0.00829032	3072.363	0.0005595155	0.998723	0.999673	1.00033	1.00128	0.008605993	2979.322	2244.027	2280.551	2456.281	2506.013	2151.625	2407.452	2295.918	2286.991	2391.437
5210	-310.0355	-192.2394	-117.7961	732600.1	0.009626341	3084.171	0.0007484816	0.998515	0.99962	1.00038	1.00149	0.009420309	2963.046	2222.953	2264.392	2472.112	2549.241	2191.964	2405.57	2338.482	2271.28	2422.297
5220	-320.3389	-192.3019	-128.0371	688131.1	0.01094385	3086.495	0.0003674367	0.998468	0.999608	1.00039	1.00153	0.008925059	2955.504	2273.228	2348.398	2433.195	2506.959	2150.811	2400.523	2269.74	2275.354	2412.97
5230	-326.3125	-192.2394	-134.073	747562.5	0.00928269	3075.556	0.0006968415	0.99853	0.999624	1.00038	1.00147	0.009914268	2964.206	2263.057	2263.62	2443.458	2521.874	2173.338	2391.302	2308.116	2307.432	2404.815
5240	-320.2329	-192.2386	-127.9943	458724.6	0.01092011	2990.978	0.0007389302	0.998124	0.99952	1.00048	1.00188	0.009023063	2955.549	2265.45	2342.956	2466.598	2537.705	2178.65	2391.284	2311.133	2300.222	2391.411
5250	-329.07	-192.2394	-136.8305	26506.09	0.008437254	3069.615	0.001079485	0.992203	0.997995	1.00198	1.00782	0.008947225	2972.409	2235.612	2328.603	2442.363	2516.13	2130.058	2397.859	2335.589	2329.072	2388.538
5260	-314.5492	-192.2394	-122.3097	273611	0.008089703	2986.753	0.0007824517	0.997571	0.999378	1.00062	1.00243	0.007965367	2963.841	2256.193	2343.557	2466.483	2505.05	2154.569	2404.101	2282.27	2300.037	2375.779
5270	-324.9208	-192.2394	-132.6814	628879.7	0.007256962	3071.826	0.0007626699	0.998398	0.99959	1.00041	1.0016	0.01127375	2967.442	2246.351	2276.411	2446.746	2522.027	2128.938	2391.887	2251.072	2338.913	2409.762
5280	-323.5427	-192.2394	-131.3033	722828.2	0.006598529	3025.796	0.0004838447	0.998505	0.999618	1.00038	1.0015	0.01100726	2966.291	2244.473	2299.711	2446.088	2538.794	2322.065	2400.807	2329.746	2340.227	2378.991
5290	-331.8899	-192.2394	-139.6505	320682.9	0.006744863	3064.201	0.0008356661	0.997756	0.999426	1.00057	1.00225	0.009847231	2953.338	2215.179	2298.931	2439.809	2541.367	2281.874	2395.755	2337.209	2335.441	2405.846
5300	-331.6011	-192.2394	-139.3616	596908.1	0.008893882	2989.144	0.0004593501	0.998355	0.999579	1.00042	1.00165	0.009426587	2956.199	2214.298	2263.365	2467.756	2531.088	2315.194	2396.752	2312.607	2304.126	2398.816
5310	-333.0293	-192.0418	-140.9875	628708	0.0080415	3030.402	0.0008727385	0.998397	0.99959	1.00041	1.0016	0.009723869	2968.512	2231.991	2314.195	2441.446	2539.667	2271.646	2405.862	2269.425	2336.561	2422.34
5320	-327.4351	-192.2465	-135.1886	16820.55	0.008107463	3085.969	0.0004041365	0.990216	0.99748	1.00249	1.00982	0.009462829	2962.023	2243.956	2301.897	2437.208	2514.133	2311.51	2398.414	2355.187	2344.608	2423.763
5330	-327.6426	-192.2394	-135.4032	82854.88	0.009722181	3083.009	0.0004422404	0.995588	0.998869	1.00112	1.00442	0.01049067	2979.085	2243.155	2336.093	2432.873	2534.517	2198.393	2408.356	2306.848	2331.948	2416.847
5340	-336.4972	-192.2394	-144.2578	851641.9	0.01147313	3097.537	0.0003740676	0.998623	0.999648	1.00035	1.00138	0.01069067	2969.207	2223.966	2328.558	2464.853	2525.196	2170.986	2407.048	2324.009	2326.948	2377.464
5350	-337.3128	-192.2394	-145.0734	876142	0.01207399	3059.589	0.0004874501	0.998642	0.999653	1.00035	1.00136	0.01087926	2956.917	2223.469	2280.456	2471.477	2530.034	2298.515	2402.113	2253.958	2288.325	2418.913
5360	-324.2547	-192.2374	-132.0173	23431.27	0.01109596	3052.556	0.0004142874	0.991708	0.997867	1.00211	1.00832	0.01186026	2965.718	2222.395	2315.322	2442.894	2517.881	2305.705	2403.68	2313.023	2281.927	2383.585
5370	-317.7638	-192.2394	-125.5244	279720.2	0.01470642	3028.961	0.000767622	0.997598	0.999385	1.00061	1.0024	0.01139651	2961.143	2213.488	2277.11	2456.902	2524.772	2284.967	2405.571	2346.921	2310.533	2419.402
5380	-328.5152	-192.2394	-136.2757	276575.7	0.01310248	3069.986	0.0009480938	0.997584	0.999382	1.00062	1.00242	0.01280752	2951.42	2231.423	2308.242	2443.361	2543.943	2274.484	2408.488	2305.184	2345.84	2404.808
5390	-318.8173	-192.2396	-126.5777	316801.4	0.01239561	3029.743	0.0008055805	0.997743	0.999422	1.00058	1.00226	0.01242614	2970.865	2211.58	2343.051	2448.538	2519.182	2324.63	2392.72	2275.812	2252.615	2408.445
5400	-321.3561	-192.2394	-129.1167	296892.2	0.01213544	2994.385	0.0004447509	0.997668	0.999403	1.00059	1.00233	0.01368297	2957.339	2271.025	2341.833	2466.75	2516.421	2170.9	2394.173	2306.328	2285.955	2388.001
5410	-327.0928	-192.2448	-134.848	96779.66	0.01260861	3037.597	0.0007680083	0.995917	0.998953	1.00104	1.00409	0.01338855	2963.779	2214.864	2266.783	2435.151	2517.134	2134.2	2402.354	2277.746	2299.845	2375.628
5420	-323.0259	-192.2394	-130.7865	121013.1	0.01329542	3020.425	0.0005148906	0.996348	0.999064	1.00093	1.00366	0.0133449	2959.673	2218.733	2305.101	2449.024	2517.176	2322.931	2397.524	2260.054	2295.109	2376.44
5430	-323.4516	-192.2394	-131.2122	555133.9	0.01337835	2996.171	0.0005229315	0.998295	0.999564	1.00044	1.00171	0.01304322	2970.766	2273.048	2329.363	2459.893	2506.97	2166.446	2393.926	2367.616	2284.146	2403.564
5440	-318.8992	-192.2394	-126.6598	526572.8	0.01497205	3050.358	0.0003982656	0.998249	0.999552	1.00045	1.00175	0.01387638	2972.235	2274.795	2318.914	2445.355	2542.395	2148.01	2398.845	2298.457	2302.455	2420.614
5450	-326.2024	-192.2394	-133.9629	528465.3	0.01743689	3059.333	0.0005882692	0.998252	0.999553	1.00045	1.00175	0.01560674	2950.353	2240.859	2344.466	2471.32	2525.434	2142.077	2398.357	2260.808	2347.053	2393.781
5460	-318.0465	-192.2394	-125.8071	551213.3	0.01768881	3026.901	0.0004625893	0.998288	0.999562	1.00044	1.00171	0.01925502	2963.187	2215.778	2264.892	2472.099	2539.078	2164.958	2396.473	2310.222	2274.056	2375.654
5470	-307.566	-192.2385	-115.3276	820223.7	0.02128543	2986.214	0.0007097205	0.998597	0.999641	1.00036	1.0014	0.02095913	2950.263	2239.083	2314.338	2474.774	2505.068	2229.186	2407.362	2331.772	2312.266	2411.947
5480	-330.6881	-192.2521	-138.4361	225652.9	0.02138486	3057.688	0.0009199949	0.997325	0.999315	1.00068	1.00268	0.02623595	2960.319	2217.869	2333.596	2452.926	2509.461	2239.412	2397.046	2337.019	2307.864	2386.385
5490	-324.5157	-192.2399	-132.2758	72896.54	0.02521267	3088.44	0.0002371918	0.995296	0.998794	1.0012	1.00471	0.02356173	2970.812	2249.839	2265.636	2431.463	2505.267	2187.079	2391.384	2291.609	2345.799	2404.961
5500	-323.9884	-192.2394	-131.749	747314.4	0.02312866	3011.38	0.0008437506	0.99853	0.999624	1.00038	1.00147	0.02372479	2968.404	2237.069	2314.629	2473.71	2524.544	2203.028	2407.72	2357.826	2339.648	2403.609
5510	-322.8281	-192.2394	-130.5887	15239.17	0.02136656	3097.492	0.0005385471	0.989722	0.997351	1.00261	1.01032	0.02039805	2960.916	2231.133	2312.904	2464.42	2510.6	2187.203	2406.981	2356.632	2324.619	2387.335
5520	-320.23	-192.2394	-127.9905	550218.8	0.02230691	3016.434	0.0005453103	0.998287	0.999562	1.00044	1.00171	0.02015067	2953.135	2244.518	2258.24	2455.669	2516.86	2286.815	2401.805	2296.878	2337.07	2423.06
5530	-327.9281	-192.2394	-135.6886	41151.07	0.01699281	3021.734	0.0003531575	0.993741	0.998393	1.00159	1.00627	0.01957866	2957.936	2253.442	2256.498	2469.037	2547.59	2146.134	2397.906	2292.827	2304.67	2421.725
5540	-324.5782	-192.2394	-132.3388	342862.1	0.01886452	3002.544	0.0003989285	0.99783	0.999445	1.00055	1.00217	0.02166971	2974.455	2234.41	2341.13	2442.5	2519.676	2199.799	2393.42	2317.199	2329.767	2389.237
5550	-337.2128	-192.2394	-144.9733	777824	0.01955334	3078.166	0.0003769735	0.998559	0.999632	1.00037	1.00144	0.01971681	2969.551	2245.836	2267.491	2425.133	2547.728	2129.713	2392.313	2299.633	2267.521	2380.28
5560	-332.0119	-192.2378	-139.7741	876793.4	0.02036889	3058.302	0.0002113918	0.998643	0.999653	1.00035	1.00136	0.01933736	2951.288	2245.309	2300.001	2458.563	2530.766	2130.547	2407.304	2320.462	2330.09	2395.278
5570	-333.3337	-192.2394	-141.0942	761969.8	0.01919728	3088.491	0.000325272	0.998544	0.999628	1.00037	1.00146	0.01994817	2976.93	2226.467	2329.327	2473.793	2524.807	2301.082	2402.388	2364.922	2341.175	2378.369
5580	-316.1387	-192.2391	-123.8996	72300.49	0.020323	3048.68	0.0003756385	0.995277	0.998789	1.0012	1.00473	0.01807322	2971.029	2265.96	2269.877	2445.685	2508.771	2135.553	2406.388	2277.729	2297.295	2406.686
5590	-325.6555	-192.2394	-133.4161	888057.7	0.01775927	3083.285	0.0008100955	0.998651	0.999655	1.00034	1.00135	0.01749195	2979.743	2239.616	2341.704	2452.268	2533.249	2192.386	2395.18	2308.195	2258.09	2424.131
5600	-326.6751	-192.2394	-134.4357	393089.9	0.0193284	3058.206	0.0003519117	0.997973	0.999481	1.00052	1.00203	0.01988984	2976.495	2244.804	2322.693	2443.759	2518.121	2225.16	2390.031	2286.222	2325.728	2388.773
5610	-325.1264	-192.2402	-132.8863	951781.7	0.02059789	3021.256	0.0005614916	0.998697	0.999667	1.00033	1.0013	0.02114475	2965.307	2225.455	2257.392	2438.165	2546.185	2161.705	2394.674	2272.617	2343.219	2407.368
5620	-325.3243	-192.2394	-133.0849	371260.7	0.02153073	3061.542	0.0007160831	0.997915	0.999466	1.00053	1.00209	0.01951733	2962.71	2251.288	2293.709	2427.02	2524.636	2159.123	2398.137	2343.175	2282.29	2377.454
5630	-317.6204	-192.2393	-125.3811	280468.7	0.02035369	3002.95	0.0006199848	0.997601	0.999386	1.00061	1.0024	0.02062621	2979.24	2212.653	2334.315	2430.302	2507.155	2199.038	2394.66	2358.311	2337.012	2379.78
5640	-325.8319	-192.2394	-133.5925	599166.6	0.02692284	3062.746	0.0003845579	0.998358	0.99958	1.00042	1.00164	0.02178884	2964.126	2247.022	2270.105	2467.935	2509.54	2127.894	2392.428	2349.724	2252.598	2383.118
5650	-320.1187	-192.2395	-127.8792	879067.5	0.02517773	2998.807	0.0004836601	0.998645	0.999653	1.00035	1.00136	0.02339399	2968.368	2246.692	2269.509	2455.568	2524.264	2140.431	2402.524	2302.484	2292.188	2387.609
5660	-332.4461	-192.2394	-140.2066	526263	0.02356105	2985.229	0.0003222278	0.998248	0.999552	1.00045	1.00175	0.01907422	2955.815	2267.892	2306.608	2451.462	2510.717	2184.039	2402.963	2369.604	2345.024	2395.064
5670	-320.8053	-192.2394	-128.5659	186850.2	0.02284019	3070.094	0.0004287152	0.997061	0.999247	1.00075	1.00294	0.0185103	2968.057	2244.952	2328.932	2459.125	2539.262	2175.7	2402.237	2294.942	2279.023	2413.528
5680	-333.8429	-192.2394	-141.6035	121173.4	0.0186887	3083.143	0.0005983954	0.996351	0.999065	1.00093	1.00365	0.01643723	2956.261	2270.245	2297.087	2462.488	2500.619	2126.549	2391.938	2335.43	2317.67	2378.811
5690	-320.3664	-192.2394	-128.1269	29246.88	0.01705526	2987.494	0.0006151632	0.992577	0.998092	1.00189	1.00744	0.01469418	2960.17	2249.4	2305.838	2456.15	2513.324	2157.806	2395.451	2364.198	2314.772	2376.336
5700	-322.9347	-192.2385	-130.6962	47263.92	0.01774978	3037.975	0.0003899558	0.994159	0.998501	1.00149	1.00585	0.01610768	2964.861	2262.115	2333.668	2428.245	2547.779	2180.814	2390.644	2334.261	2323.42	2419.993
5710	-317.2646	-192.2394	-125.0252	688243.4	0.01800235	3023.469	0.0008499584	0.998468	0.999608	1.00039	1.00153	0.01824932	2974.014	2228.336	2337.437	2460.091	2523.618	2296.338	2392.398	2274.32	2298.842	2420.189
5720	-327.8489	-192.2394	-135.6094	337263.6	0.01757008	3031.514	0.0004744813	0.997812	0.99944	1.00056	1.00219	0.01709554	2966.101	2273.738	2300.633	2456.925	2536.692	2147.299	2400.867	2340.225	2279.075	2404.489
5730	-324.2574	-192.2394	-132.018	150747	0.01486122	3022.903	0.0004784543	0.996728	0.999162	1.00083	1.00328	0.01438491	2950.063	2267.828	2298.245	2454.265	2528.026	2193.888	2398.935	2347.51	2270.794	2399.655
5740	-322.5573	-192.2428	-130.3145	179189.1	0.01675683	3096.119	0.0006550762	0.996999	0.999231	1.00077	1.003	0.01585283	2953.53	2210.587	2340.561	2442.044	2549.006	2285.048	2390.307	2268.907	2304.433	2403.745
5750	-337.1794	-192.2394	-144.94	171504	0.01948595	3071.078	0.0003028493	0.996932	0.999214	1.00078	1.00307	0.01949619	2979.954	2248.082	2256	2435.79	2547.4	2125.03	2406.041	2315.508	2326.956	2379.087
5760	-327.4572	-192.2394	-135.2178	859936.6	0.01962992	3075.635	0.0003972693	0.99863	0.99965	1.00035	1.00137	0.01957436	2979.136	2273.481	2297.793	2449.494	2520.78	2167.745	2390.351	2305.808	2339.114	2389.706
5770	-320.3271	-192.2394	-128.0876	907835	0.01743628	3054.223	0.0008234147	0.998666	0.999659	1.00034	1.00133	0.01779466	2950.277	2252.347	2255.807	2448.487	2526.197	2156.248	2397.758	2329.147	2287.307	2424.532
5780	-336.0677	-192.2394	-143.8283	419052	0.02009703	3054.138	0.0002894893	0.998037	0.999498	1.0005	1.00196	0.01968467	2976.617	2238.973	2314.949	2454.572	2541.656	2144.619	2396.929	2344.611	2347.057	2424.533
5790	-328.372	-192.2394	-136.1326	103514.6	0.02218716	3031.23	0.0005101814	0.996052	0.998988	1.00101	1.00395	0.02027436	2951.496	2218.176	2280.928	2428.676	2543.472	2172.496	2409.856	2294.572	2280.512	2413.457
5800	-322.7367	-192.2394	-130.4973	473821.9	0.01767703	3086.492	0.0003533097	0.998154	0.999528	1.00047	1.00185	0.02192311	2978.725	2258.5	2280.869	2445.984	2521.654	2182.082	2394.625	2309.656	2346.867	2409.836
5810	-328.6908	-192.2394	-136.4513	28119.12	0.01953377	3010.943	0.0007535747	0.99243	0.998054	1.00193	1.00759	0.01858616	2979.069	2216.707	2262.474	2459.914	2549.633	2127.258	2393.965	2362.278	2289.406	2383.694
5820	-321.3767	-192.2394	-129.1372	579874.8	0.02088913	3011.041	0.000691898	0.998331	0.999573	1.00043	1.00167	0.01987612	2967.615	2246.353	2253.714	2448.816	2543.048	2146.92	2409.174	2340.646	2274.966	2399.261
5830	-316.9402	-192.2394	-124.7007	753830.2	0.02002414	2982.665	0.0008710836	0.998536	0.999626	1.00037	1.00146	0.01787939	2958.106	2235.976	2328.606	2431.458	2530.541	2210.511	2396.425	2311.191	2349.365	2402.866
5840	-326.7723	-192.2394	-134.5329	882602.6	0.01708114	2980.759	0.001077528	0.998647	0.999654	1.00035	1.00135	0.01760587	2952.128	2240.801	2316.635	2435.938	2537.341	2190.05	2400.065	2297.368	2327.272	2400.902
5850	-328.9708	-192.2394	-136.7313	812070.8	0.02152558	3070.819	0.0007296505	0.99859	0.999639	1.00036	1.00141	0.01742426	2964.947	2246.211	2293.573	2462.142	2513.661	2157.798	2408.27	2346.429	2296.47	2423.491
5860	-339.9202	-192.2394	-147.6807	356191.1	0.02147525	3093.592	0.0003429865	0.997871	0.999455	1.00054	1.00213	0.01917002	2956.043	2221.7	2319.136	2470.273	2537.408	2169.046	2396.802	2319.016	2262.185	2402.885
5870	-341.6555	-192.2394	-149.416	616192	0.01887554	3079.253	0.0002594698	0.998381	0.999586	1.00041	1.00162	0.020098	2979.559	2222.565	2342.635	2434.266	2530.194	2131.939	2398.21	2362.332	2329.974	2421.146
5880	-324.7697	-192.3148	-132.4549	443077.6	0.01741929	3043.202	0.0009332419	0.998091	0.999512	1.00049	1.00191	0.0184967	2972.435	2219.655	2305.761	2466.346	2504.108	2133.905	2393.899	2339.511	2336.706	2397.301
5890	-336.1944	-192.2394	-143.955	31905.42	0.01506936	3015.24	0.0004966885	0.992893	0.998173	1.00181	1.00713	0.01624872	2964.434	2273.387	2293.206	2438.579	2506.524	2142.559	2395.996	2260.557	2344.76	2392.778
5900	-329.9724	-192.2394	-137.7329	302697.1	0.0162644	3084.515	0.0003591846	0.997691	0.999409	1.00059	1.00231	0.01539529	2965.269	2227.037	2283.616	2436.339	2527.945	2130.859	2398.096	2291.52	2340.256	2378.186
5910	-335.9849	-192.2394	-143.7455	283499.5	0.01332621	3049.641	0.0003801038	0.997614	0.999389	1.00061	1.00239	0.01703776	2969.65	2269.745	2289.245	2446.929	2518.809	2125.2	2393.116	2328.047	2320.572	2394.98
5920	-332.7919	-192.2394	-140.5525	269846.2	0.01299761	3050.482	0.0005096575	0.997554	0.999374	1.00062	1.00245	0.01825794	2969.237	2227.999	2294.875	2468.403	2536.603	2157.559	2394.549	2365.043	2258.707	2416.889
5930	-320.2275	-192.231	-127.9965	792245.5	0.0134174	3093.866	0.0005096575	0.998572	0.999635	1.00036	1.00143	0.01636571	2954.169	2232.85	2308.089	2436.555	2506.346	2191.134	2401.311	2254.288	2260.304	2418.071
5940	-323.8406	-192.2397	-131.6009	411471.6	0.0142497	3081.458	0.0009042014	0.998019	0.999493	1.00051	1.00198	0.01501813	2967.974	2272.642	2286.306	2461.032	2523.547	2154.449	2400.303	2311.572	2342.494	2381.588
5950	-327.1801	-192.2394	-134.9407	279674.9	0.01375229	3048.62	0.0007511908	0.997597	0.999385	1.00061	1.0024	0.0152001	2953.735	2272.26	2250.053	2467.248	2529.727	2146.46	2403.93	2284.764	2278.828	2397.636
5960	-334.2289	-192.2394	-141.9894	616488.9	0.01433183	3062.398	0.0003284373	0.998382	0.999586	1.00041	1.00162	0.01466813	2973.476	2269.772	2302.783	2468.754	2521.365	2310.139	2398.013	2352.319	2322.12	2395.066
5970	-324.0201	-192.2392	-131.7809	411201.6	0.01287435	3065.387	0.0004106921	0.998018	0.999493	1.00051	1.00198	0.01782085	2967.916	2225.224	2267.316	2459.33	2524.969	2148.613	2399.675	2348.569	2335.191	2396.499
5980	-319.9296	-192.2389	-127.6907	254753.2	0.01234087	2991.172	0.0003099645	0.997483	0.999356	1.00064	1.00252	0.01790527	2959.925	2267.948	2265.959	2466.811	2505.115	2157.007	2407.49	2287.393	2279.123	2385.173
5990	-334.6443	-192.2394	-142.4049	151642	0.01673289	3052.843	0.00112586	0.996738	0.999164	1.00083	1.00327	0.01862133	2966.047	2228.433	2301.487	2469.32	2541.864	2167.675	2394.048	2357.778	2273.105	2376.045
6000	-324.7115	-192.2394	-132.472	490820.7	0.01992747	3065.131	0.0007868782	0.998186	0.999536	1.00046	1.00181	0.01880671	2960.965	2270.988	2331.847	2471.741	2542.012	2251.027	2391.487	2297.735	2250.499	2391.441
6010	-330.4756	-192.2394	-138.2361	715759.3	0.01772861	3038.956	0.0006537879	0.998498	0.999616	1.00038	1.0015	0.0209888	2950.308	2239.571	2294.195	2471.887	2523.165	2142.816	2401.188	2360.91	2253.261	2386.311
6020	-319.8444	-192.2514	-127.5931	869842.3	0.01749157	3085.129	0.00075501	0.998637	0.999652	1.00035	1.00136	0.02048542	2968.507	2271.031	2279.386	2467.29	2535.409	2213.362	2409.942	2336.288	2267.015	2409.167
6030	-314.8486	-192.2397	-122.6089	174179.7	0.01976324	3038.392	0.0008016138	0.996956	0.99922	1.00078	1.00305	0.02369538	2965.414	2256.763	2274.041	2459.472	2543.772	2125.07	2406.063	2297.435	2338.065	2396.876
6040	-327.4318	-192.2394	-135.1924	728218	0.02103299	3031.61	0.0004457273	0.998511	0.999619	1.00038	1.00149	0.02046682	2975.236	2252.465	2330.087	2456.818	2539.142	2196.186	2399.435	2359.069	2323.808	2389.767
6050	-347.7197	-192.2394	-155.4803	726710.6	0.02061282	3056.894	0.0002426626	0.998509	0.999619	1.00038	1.00149	0.02123147	2961.49	2268.193	2263.681	2469.323	2523.753	2138.136	2409.545	2326.755	2307.48	2394.955
6060	-333.4917	-192.2394	-141.2522	646205.7	0.02124801	3041.379	0.0003262953	0.998419	0.999596	1.0004	1.00158	0.02298784	2951.775	2269.857	2320.254	2443.724	2540.246	2158.626	2393.262	2256.128	2317.372	2378.434
6070	-322.3616	-192.2395	-130.1221	82920.79	0.02057043	3086.345	0.0003464546	0.995589	0.998869	1.00112	1.00442	0.02101664	2961.574	2272.027	2255.238	2428.413	2538.865	2180.642	2407.34	2305.951	2314.283	2416.747
6080	-332.832	-192.2394	-140.5926	817678.2	0.01897536	3062.98	0.0006407049	0.998595	0.999641	1.00036	1.00141	0.02024868	2957.487	2214.214	2263.557	2434.177	2511.987	2157.989	2408.487	2325.469	2340.403	2402.899
6090	-326.6611	-192.2394	-134.4216	930255.2	0.02361741	3026.02	0.0006831921	0.998682	0.999663	1.00034	1.00132	0.0207275	2973.572	2211.093	2333.734	2435.464	2537.591	2284.122	2401.512	2282.766	2307.842	2405.328
6100	-310.8987	-192.2394	-118.6592	194705.5	0.0238928	3022.301	0.0006943909	0.997121	0.999263	1.00073	1.00288	0.01872714	2953.984	2249.185	2346.285	2451.994	2537.474	2315.563	2393.354	2311.034	2312.402	2392.133
6110	-313.6166	-192.3599	-121.2567	979185.8	0.01905376	3000.974	0.000488251	0.998716	0.999672	1.00033	1.00128	0.01820307	2964.707	2235.575	2348.789	2449.965	2533.435	2323.483	2402.127	2355.396	2339.434	2395.356
