Iteration	Posterior	Likelihood	Prior	alpha_morpho	extinction_rate	origin_time	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]
7630	-335.3131	-192.2394	-143.0736	235403.9	0.1063857	3046.338	0.0002784243	0.997381	0.99933	1.00067	1.00262	0.1072807	2970.224	2247.92	2344.027	2474.904	2531.364	2162.45	2402.684	2289.342	2259.948	2411.872
7640	-334.2963	-192.2394	-142.0569	908735.9	0.1100954	3052.037	0.0001515549	0.998667	0.999659	1.00034	1.00133	0.1098601	2961.857	2245.58	2273.584	2435.243	2548.545	2135.324	2396.346	2353.222	2348.999	2420.366
7650	-326.4875	-192.2394	-134.2481	472576.6	0.1135098	3045.689	0.0001852772	0.998152	0.999527	1.00047	1.00185	0.1150232	2968.761	2246.624	2332.595	2447.407	2530.797	2128.395	2397.01	2260.083	2279.891	2379.967
7660	-327.1166	-192.2394	-134.8772	497660.9	0.1206669	2982.218	0.0001551287	0.998199	0.999539	1.00046	1.0018	0.1206647	2977	2216.708	2303.361	2439.157	2518.7	2263.004	2395.241	2367.352	2274.903	2403.077
7670	-320.7681	-192.2394	-128.5287	34138.3	0.1224628	3073.476	0.000214756	0.993129	0.998234	1.00175	1.00689	0.1194695	2967.495	2222.843	2322.519	2445.734	2509.177	2299.538	2401.279	2324.246	2307.1	2403.504
7680	-332.5881	-192.2394	-140.3487	904832.6	0.1263969	3097.372	0.0001505645	0.998664	0.999658	1.00034	1.00134	0.1239077	2962.46	2229.882	2338.178	2433.421	2511.16	2273.205	2391.415	2362.667	2344.979	2380.507
7690	-331.1632	-192.2394	-138.9238	639444	0.121791	3007.471	0.0002914799	0.998411	0.999594	1.00041	1.00159	0.1221525	2959.991	2221.716	2281.032	2446.294	2525.545	2175.372	2403.692	2332.004	2262.713	2406.782
7700	-331.0345	-192.2423	-138.7922	442556	0.1176921	3048.523	0.0004272849	0.99809	0.999511	1.00049	1.00191	0.1141437	2950.629	2224.113	2287.509	2437.334	2533.337	2249.899	2406.261	2364.887	2343.15	2398.293
7710	-330.7579	-192.2394	-138.5184	346100.7	0.1103766	3059.98	0.0002719594	0.99784	0.999447	1.00055	1.00216	0.1104575	2953.143	2228.12	2252.298	2440.035	2501.988	2324.791	2390.683	2323.061	2338.005	2416.86
7720	-333.6157	-192.2394	-141.3763	146439.5	0.1166834	3084.353	0.0003138541	0.99668	0.99915	1.00085	1.00332	0.1144781	2955.423	2231.298	2335.053	2442.436	2535.998	2188.293	2396.855	2305.748	2331.954	2405.63
7730	-328.9019	-192.2399	-136.662	783211.3	0.1247813	3028.394	0.0001843335	0.998564	0.999633	1.00037	1.00144	0.1211559	2969.981	2250.8	2275.51	2431.759	2501.895	2145.739	2400.543	2280.973	2310.483	2418.035
7740	-328.1497	-192.2381	-135.9116	847079.1	0.1316671	3009.406	0.00018849	0.998619	0.999647	1.00035	1.00138	0.1324203	2966.261	2237.663	2309.096	2458.134	2549.596	2314.015	2402.179	2367.241	2322.921	2403.511
7750	-328.0976	-192.2394	-135.8581	96367.39	0.1384388	3088.844	0.0003686698	0.995908	0.998951	1.00104	1.0041	0.1415093	2963.492	2269.686	2339.356	2471.431	2547.768	2140.981	2402.809	2309.987	2265.867	2399.63
7760	-325.7849	-192.2394	-133.5454	809381.4	0.141417	3095.875	0.0002826565	0.998587	0.999639	1.00036	1.00141	0.1409385	2977.26	2223.107	2252.753	2458.418	2505.935	2161.534	2401.773	2276.352	2286.868	2403.415
7770	-330.3152	-192.2394	-138.0757	412210.5	0.1646985	3058.4	0.0002451524	0.998021	0.999494	1.0005	1.00198	0.1604069	2966.092	2233.049	2250.288	2429.585	2500.612	2142.59	2402.164	2302.449	2312.376	2407.805
7780	-327.6396	-192.2198	-135.4198	175952.9	0.1505671	3099.796	0.0003304823	0.996971	0.999224	1.00077	1.00303	0.1477674	2964.061	2215.395	2336.598	2425.79	2510.016	2220.728	2403.646	2332.059	2251.896	2407.155
7790	-325.1608	-192.2394	-132.9213	31435.96	0.1497895	3089.183	0.0001810604	0.99284	0.99816	1.00182	1.00718	0.1481075	2967.913	2273.063	2349.765	2459.482	2547.747	2302.068	2390.013	2341.115	2314.897	2383.654
7800	-336.6861	-192.2394	-144.4466	659621.7	0.1491446	2985.139	0.0001633849	0.998435	0.9996	1.0004	1.00157	0.1519942	2976.105	2270.685	2273.142	2453.689	2500.553	2162.029	2397.359	2363.96	2299.07	2423.727
7810	-331.2598	-192.2394	-139.0204	142892.4	0.145095	3030.634	0.0002971105	0.996639	0.999139	1.00086	1.00336	0.1447411	2965.152	2258.028	2275.283	2450.261	2533.576	2165.574	2409.302	2341.991	2295.872	2416.681
7820	-330.3762	-192.2394	-138.1368	237488.4	0.1555654	3004.212	0.0002369563	0.997393	0.999333	1.00067	1.00261	0.158659	2951.727	2272.456	2293.053	2462.672	2523.046	2142.453	2405.975	2274.993	2322.24	2390.228
7830	-331.3569	-192.2394	-139.1174	995889.9	0.1537066	3077.401	0.0001807175	0.998727	0.999674	1.00033	1.00127	0.1568067	2969.174	2227.516	2309.477	2431.519	2507.537	2132.572	2395.085	2338.144	2260.417	2401.847
7840	-330.3895	-192.2432	-138.1464	149548.6	0.1421204	3067.971	0.0002150788	0.996715	0.999159	1.00084	1.00329	0.1403876	2956.156	2239.475	2316.837	2433.758	2510.61	2158.52	2402.437	2345.662	2314.15	2397.865
7850	-325.7922	-192.278	-133.5141	433983	0.1313688	3067.574	0.0001902799	0.998071	0.999507	1.00049	1.00193	0.1305419	2976.781	2249.215	2317.792	2451.94	2547.383	2169.769	2394.582	2314.518	2310.831	2403.071
7860	-330.2965	-192.2394	-138.0571	408288.8	0.1220653	3082.469	0.0002474577	0.998011	0.999491	1.00051	1.00199	0.1258728	2978.432	2221.639	2347.994	2458.544	2508.037	2129.137	2399.324	2365.712	2294.383	2377.832
7870	-331.024	-192.2394	-138.7846	56073.39	0.1246427	3039.142	0.0002860104	0.994637	0.998624	1.00137	1.00537	0.123169	2963.176	2268.984	2320.691	2472.487	2520.788	2142.218	2408.272	2301.788	2284.016	2380.741
7880	-329.5743	-192.2394	-137.3349	785591	0.1248977	3042.724	0.0001285372	0.998566	0.999633	1.00037	1.00143	0.1228484	2965.644	2242.425	2349.507	2472.851	2512.356	2144.719	2408.42	2331.903	2346.198	2390.106
7890	-332.1769	-192.2394	-139.9374	311927.3	0.1143328	3063.593	0.0004768781	0.997725	0.999418	1.00058	1.00228	0.1197254	2975.047	2215.158	2332.934	2452.871	2537.718	2313.82	2394.806	2356.211	2346.846	2377.813
7900	-330.1971	-192.2394	-137.9577	788524.8	0.1189981	3087.989	0.0003496217	0.998569	0.999634	1.00037	1.00143	0.1177124	2968.988	2244.889	2320.885	2445.384	2530.096	2241.961	2395.142	2352.153	2330.758	2405.73
7910	-340.0474	-192.2394	-147.808	73081.52	0.1187702	3073.662	0.0001255304	0.995302	0.998795	1.0012	1.00471	0.120609	2965.956	2244.651	2333.906	2447.187	2542.271	2147.182	2396.175	2281.967	2349.379	2404.348
7920	-333.7296	-192.2394	-141.4902	13695.14	0.1135215	3082.047	0.0003335525	0.989159	0.997205	1.00275	1.01088	0.1131355	2951.58	2252.549	2261.571	2473.118	2502.905	2202.131	2391.106	2284.73	2298.945	2396.1
7930	-322.6868	-192.2394	-130.4474	739482	0.1119167	3080.849	0.0003232013	0.998522	0.999622	1.00038	1.00148	0.1141255	2953.774	2263.32	2278.393	2426.48	2536.419	2160.803	2400.16	2285.632	2313.049	2405.994
7940	-330.3399	-192.2294	-138.1105	979442	0.1174829	3040.247	0.0001809423	0.998716	0.999672	1.00033	1.00128	0.1176864	2957.193	2269.914	2294.372	2463.842	2548.869	2187.432	2396.686	2313.372	2264.625	2378.528
7950	-334.6322	-192.2394	-142.3927	663936.4	0.1167648	3003.648	0.00042749	0.99844	0.999601	1.0004	1.00156	0.112553	2965.902	2227.774	2262.088	2462.727	2521.619	2195.703	2406.942	2251.963	2332.141	2423.295
7960	-330.4999	-192.2394	-138.2605	901506.8	0.1121728	3006.131	0.0002976153	0.998662	0.999658	1.00034	1.00134	0.1102532	2954.513	2230.828	2287.106	2455.591	2501.209	2142.609	2403.803	2293.954	2318.292	2412.971
7970	-332.9102	-192.2394	-140.6708	901506.8	0.114046	3044.095	0.0002569394	0.998662	0.999658	1.00034	1.00134	0.1165423	2951.932	2230.835	2295.539	2438.298	2514.701	2157.453	2406.334	2278.674	2284.457	2392.455
7980	-335.4498	-192.2394	-143.2104	709349	0.1128574	3060.855	0.0002814966	0.998491	0.999614	1.00039	1.00151	0.1207135	2950.516	2268.87	2340.876	2473.994	2523.824	2129.601	2401.31	2265.335	2344.385	2379.234
7990	-332.0246	-192.2394	-139.7851	170132.1	0.1179613	3063.858	0.0001999364	0.99692	0.999211	1.00079	1.00308	0.1206883	2960.391	2249.966	2306.076	2430.211	2541.164	2136.978	2392.778	2340.032	2333.681	2406.357
8000	-333.883	-192.2394	-141.6435	826170.1	0.1129346	3057.336	0.0002861399	0.998602	0.999642	1.00036	1.0014	0.1105537	2979.296	2247.173	2333.499	2427.446	2525.606	2202.305	2391.325	2358.653	2332.231	2418.406
8010	-330.9861	-192.2394	-138.7466	254623.3	0.1129808	3085.577	0.000394976	0.997482	0.999355	1.00064	1.00252	0.1122238	2966.374	2213.403	2290.514	2454.532	2503.211	2140.687	2409.962	2318.777	2308.068	2385.255
8020	-325.4138	-192.2394	-133.1743	803269.2	0.1183185	3076.131	0.0002002143	0.998582	0.999637	1.00036	1.00142	0.1165283	2975.547	2273.26	2268.695	2463.353	2547.157	2137.968	2402.36	2302.512	2313.594	2413.047
8030	-321.5426	-192.2394	-129.3032	379734.8	0.1221223	3062.978	0.0002942947	0.997938	0.999472	1.00053	1.00206	0.1255588	2962.26	2211.092	2313.192	2456.577	2506.95	2284.06	2404.122	2369.908	2336.895	2405.739
8040	-321.0335	-192.2394	-128.7941	885527.6	0.1178692	3023.938	0.0002942947	0.99865	0.999655	1.00034	1.00135	0.1157732	2972.583	2220.087	2320.181	2429.924	2529.372	2276.917	2400.806	2316.93	2330.659	2382.495
8050	-328.6227	-192.2397	-136.3829	811465.8	0.1191204	3031.431	0.0003271722	0.998589	0.999639	1.00036	1.00141	0.1187822	2976.215	2218.084	2301.454	2469.217	2528.106	2318.15	2405.73	2346.271	2334.945	2391.637
8060	-327.5865	-192.2394	-135.3471	616785.2	0.1273984	2989.579	0.0007373983	0.998382	0.999586	1.00041	1.00162	0.127326	2955.768	2216.369	2287.299	2452.745	2527.956	2234.975	2402.687	2304.775	2281.949	2419.281
8070	-322.7927	-192.241	-130.5517	141231.4	0.1198623	3029.801	0.0002436516	0.99662	0.999134	1.00086	1.00338	0.1201409	2963.686	2249.123	2271.683	2443.895	2526.036	2192.5	2390.282	2262.363	2256.91	2380.24
8080	-326.2017	-192.2395	-133.9622	847827.2	0.1232937	3036.899	0.0003217866	0.99862	0.999647	1.00035	1.00138	0.1225192	2950.041	2274.654	2339.789	2448.849	2527.986	2296.303	2391.124	2325.874	2250.849	2379.679
8090	-328.3544	-192.2394	-136.115	93294.56	0.1305338	3030.959	0.00052074	0.995842	0.998934	1.00106	1.00416	0.1300155	2968.144	2236.529	2282.891	2432.675	2502.277	2164.027	2402.797	2346.136	2272.86	2380.212
8100	-324.7434	-192.2392	-132.5042	143537.5	0.1353541	2980.676	0.0004972931	0.996647	0.999141	1.00085	1.00336	0.1335236	2970.126	2232.908	2308.3	2437.414	2532.906	2156.121	2404.997	2281.772	2295.404	2384.659
8110	-341.9971	-192.2394	-149.7576	389864.6	0.1332512	3036.744	0.0003021987	0.997965	0.999479	1.00052	1.00204	0.1354157	2965.607	2269.977	2252.861	2471.577	2523.944	2127.103	2408.772	2337.236	2295.249	2403.934
8120	-323.7397	-192.2394	-131.5003	214698.7	0.1262283	3073.678	0.0003039887	0.997258	0.999298	1.0007	1.00274	0.1285205	2977.567	2256.465	2331.548	2425.114	2510.171	2131.691	2407.369	2341.622	2345.496	2386.787
8130	-329.5511	-192.2402	-137.3109	507807.2	0.1236754	3034.834	0.0002265171	0.998217	0.999544	1.00046	1.00178	0.1246665	2955.505	2257.551	2266.074	2428.587	2535.358	2180.24	2403.031	2367.404	2289.787	2401.995
8140	-334.1009	-192.2394	-141.8614	372470	0.1189771	3009.581	0.0001782173	0.997918	0.999467	1.00053	1.00208	0.1205143	2952.081	2259.456	2264.799	2448.258	2537.448	2125.799	2407.904	2260.637	2304.717	2418.577
8150	-331.2684	-192.2394	-139.0289	418239.6	0.1226971	3046.111	0.0002656057	0.998035	0.999497	1.0005	1.00197	0.1185268	2958.135	2229.644	2346.315	2429.243	2503.294	2240.322	2404.253	2340.019	2314.758	2399.321
8160	-327.3406	-192.2394	-135.1012	636118	0.1199056	3070.479	0.0004289855	0.998407	0.999592	1.00041	1.00159	0.1210678	2973.503	2258.949	2306.073	2449.024	2519.56	2235.53	2401.452	2255.622	2257.322	2407.227
8170	-323.6923	-192.2394	-131.4529	940312.8	0.1186401	3028.67	0.0006095528	0.998689	0.999665	1.00033	1.00131	0.1170363	2961.07	2257.979	2289.296	2468.97	2511.7	2284.143	2403.78	2339.333	2308.476	2422.931
8180	-330.5143	-192.2394	-138.2749	628770	0.1114758	3032.783	0.0003013053	0.998397	0.99959	1.00041	1.0016	0.1093131	2953.921	2239.553	2346.068	2469.279	2534.876	2131.95	2394.63	2264.061	2322.722	2411.546
8190	-340.7263	-192.2394	-148.4869	816322.7	0.1105644	3081.523	0.0001088808	0.998593	0.99964	1.00036	1.00141	0.1143375	2973.686	2267.389	2313.716	2436.973	2545.108	2170.783	2400.144	2262.203	2321.992	2421.486
8200	-336.6236	-192.2394	-144.3841	951391.9	0.1171448	3011.754	0.000234769	0.998697	0.999667	1.00033	1.0013	0.117159	2959.146	2271.972	2310.666	2470.26	2501.083	2161.194	2391.647	2360.962	2339.087	2377.353
8210	-326.6311	-192.2394	-134.3917	125442.6	0.1169335	3099.491	0.0003042362	0.996413	0.999081	1.00091	1.00359	0.1190964	2952.522	2234.331	2290.86	2466.596	2538.072	2134.061	2409.982	2342.539	2340.071	2405.967
8220	-323.6651	-192.2394	-131.4256	906546	0.1141608	3003.157	0.0001954969	0.998665	0.999659	1.00034	1.00134	0.1156308	2963.801	2253.284	2263.091	2468.89	2526.969	2184.952	2397.252	2327.668	2259.443	2417.539
8230	-330.5018	-192.2394	-138.2624	795284.1	0.1053806	2991.515	0.0003299118	0.998575	0.999636	1.00036	1.00143	0.1018652	2964.965	2266.647	2343.515	2461.026	2513.086	2150.425	2397.691	2365.925	2282.403	2392.331
8240	-321.9086	-192.2394	-129.6692	697275.5	0.1041289	3035.733	0.0003619514	0.998478	0.999611	1.00039	1.00152	0.1058601	2955.929	2235.143	2337.385	2456.64	2532.999	2135.301	2396.07	2306.205	2322.881	2417.303
8250	-325.6945	-192.2397	-133.4548	999825	0.1011032	3009.323	0.0004094072	0.998729	0.999675	1.00032	1.00127	0.1028027	2969.651	2256.769	2297.572	2454.872	2522.465	2274.095	2402.745	2281.79	2316.035	2415.827
8260	-323.9383	-192.2394	-131.6989	904595.5	0.09844972	3016.901	0.0004337943	0.998664	0.999658	1.00034	1.00134	0.09935308	2960.552	2215.669	2343.745	2453.126	2504.422	2239.545	2403.918	2321.278	2336.5	2417.354
8270	-330.2016	-192.2394	-137.9622	81098.12	0.1008342	3013.729	0.0004109553	0.99554	0.998856	1.00114	1.00447	0.09878369	2950.627	2224.688	2328.975	2451.204	2525.042	2150.924	2405.314	2330.627	2324.62	2405.784
8280	-326.8743	-192.2394	-134.6348	403403.3	0.09769332	3011.046	0.0002709555	0.997999	0.999488	1.00051	1.002	0.09505447	2957.647	2238.249	2283.145	2463.853	2511.691	2310.275	2405.322	2308.59	2311.866	2403.712
8290	-338.3938	-192.2394	-146.1543	919286	0.1075686	3038.184	0.0003650802	0.998675	0.999661	1.00034	1.00133	0.09986036	2959.703	2246.81	2298.144	2431.988	2519.232	2192.549	2409.489	2332.184	2274.001	2405.443
8300	-329.0629	-192.2394	-136.8235	857255.8	0.1008738	3020.326	0.0003141143	0.998627	0.999649	1.00035	1.00137	0.09988058	2961.775	2236.997	2313.018	2472.224	2515.103	2162.302	2401.103	2321.959	2342.859	2422.737
8310	-328.7262	-192.2394	-136.4867	611039.2	0.09681624	3037.893	0.0001253402	0.998374	0.999584	1.00041	1.00163	0.09737107	2977.252	2228.568	2338.727	2459.754	2502.688	2125.151	2400.149	2298.651	2296.575	2384.806
8320	-337.5245	-192.2395	-145.2851	457795.3	0.09647263	3047.499	0.0001417183	0.998122	0.99952	1.00048	1.00188	0.09575459	2978.318	2260.745	2330.832	2470.815	2514.856	2210.976	2408.159	2352.851	2338.146	2384.684
8330	-330.443	-192.2394	-138.2036	105883	0.09646081	3026.667	0.0005775654	0.996096	0.999	1.001	1.00391	0.09524838	2966.666	2265.765	2347.51	2451.134	2532.776	2311.405	2394.753	2337.51	2339.528	2419.409
8340	-331.4624	-192.2394	-139.223	19517.26	0.09238576	3087.598	0.0003922638	0.990916	0.997661	1.00231	1.00911	0.0913677	2978.231	2262.515	2316.646	2459.809	2537.526	2183.601	2407.905	2284.721	2277.455	2396.007
8350	-323.2329	-192.2394	-130.9935	281730.4	0.08853217	3034.134	0.0004621258	0.997606	0.999387	1.00061	1.0024	0.08583576	2963.421	2249.275	2347.921	2440.604	2537.057	2272.14	2402.836	2352.364	2278.978	2377.377
8360	-325.6823	-192.2394	-133.4429	550836.6	0.09031847	3029.561	0.0003993439	0.998288	0.999562	1.00044	1.00171	0.09051405	2959.057	2230.207	2323.359	2468.641	2515.26	2211.079	2396.9	2307.03	2275.678	2377.895
8370	-324.7829	-192.2394	-132.5435	404007.9	0.0918907	3030.36	0.0002109158	0.998001	0.999489	1.00051	1.002	0.08779179	2954.359	2270.578	2347.69	2460.344	2538.223	2237.981	2398.387	2362.736	2289.067	2387.569
8380	-332.3601	-192.2394	-140.1206	936094.5	0.089239	3065.031	0.0001585805	0.998687	0.999664	1.00034	1.00131	0.09325466	2953.208	2268.482	2331.34	2429.545	2529.652	2152.114	2397.186	2348.88	2343.142	2420.418
8390	-331.9521	-192.2394	-139.7127	162662.3	0.09159117	3053.197	0.0002071109	0.99685	0.999193	1.0008	1.00315	0.09175842	2967.227	2271.059	2331.643	2431.641	2545.288	2165.827	2402.21	2353.398	2345.24	2392.364
8400	-330.6348	-192.2394	-138.3953	231524.5	0.09418579	3079.71	0.0003519083	0.99736	0.999324	1.00067	1.00264	0.09443356	2953.787	2239.135	2346.57	2430.879	2517.838	2167.958	2399.926	2251.403	2295.333	2421.141
8410	-328.1811	-192.2394	-135.9416	628226.8	0.0939172	3037.352	0.0003911722	0.998397	0.99959	1.00041	1.0016	0.09013204	2964.475	2212.585	2324.503	2459.254	2520.689	2139.067	2404.399	2329.036	2341.357	2378.025
8420	-329.1364	-192.2394	-136.897	138027.9	0.08823556	3010.586	0.000265236	0.996581	0.999124	1.00087	1.00342	0.08370224	2973.134	2248.336	2291.357	2450.039	2533.712	2136.731	2402.071	2268.779	2320.355	2408.392
8430	-326.3431	-192.2394	-134.1036	157938.1	0.08407443	3070.616	0.0005040932	0.996803	0.999181	1.00082	1.0032	0.08668138	2979.988	2227.544	2314.023	2450.83	2526.625	2316.174	2408.2	2268.305	2277.96	2399.586
8440	-338.16	-192.2394	-145.9206	217033.6	0.07770894	3011.329	0.0005105568	0.997273	0.999302	1.0007	1.00273	0.07501016	2951.659	2239.972	2324.886	2431.271	2526.992	2151.885	2408.443	2328.281	2339.501	2388.036
8450	-327.4444	-192.2441	-135.2002	818088.2	0.08066961	3039.516	0.0003092725	0.998595	0.999641	1.00036	1.00141	0.07602507	2969.409	2252.899	2306.318	2456.324	2520.659	2181.571	2391.306	2317.554	2333.596	2412.307
8460	-340.499	-192.2394	-148.2596	200322.3	0.07660545	3075.084	0.0003496924	0.997161	0.999273	1.00072	1.00284	0.07725731	2970.858	2238.017	2313.696	2459.037	2505.961	2255.401	2406.822	2350.944	2307.181	2401.847
8470	-332.5526	-192.2394	-140.3132	213509.3	0.0772592	3044.094	0.0002567937	0.99725	0.999296	1.0007	1.00275	0.07266617	2966.976	2247.4	2317.343	2453.293	2511.275	2179.581	2408.603	2363.905	2312.438	2421.277
8480	-334.403	-192.2695	-142.1334	266875	0.06921763	2987.978	0.0003186083	0.997541	0.99937	1.00063	1.00246	0.07352757	2959.536	2263.897	2332.936	2427.828	2517.728	2148.742	2407.193	2267.126	2336.947	2398.375
8490	-328.325	-192.2394	-136.0856	863580.2	0.07075357	3038.609	0.0004820847	0.998633	0.99965	1.00035	1.00137	0.07366344	2958.502	2236.731	2304.106	2472.68	2504.063	2128.695	2406.432	2356.733	2275.004	2377.225
8500	-325.4694	-192.2884	-133.181	568692.7	0.0713404	3005.807	0.0002514155	0.998315	0.999569	1.00043	1.00169	0.0764507	2953.736	2213.183	2338.524	2462.6	2530.687	2301.687	2408.074	2277.686	2344.862	2424.037
8510	-328.971	-192.2394	-136.7315	647243.6	0.07341596	3057.474	0.0003679008	0.99842	0.999596	1.0004	1.00158	0.07750947	2975.412	2241.029	2305.095	2442.119	2522.731	2309.897	2396.382	2339.429	2330.897	2405.098
8520	-328.8763	-192.2394	-136.6368	508310.5	0.06895759	3054.616	0.0007711644	0.998218	0.999544	1.00045	1.00178	0.07478923	2964.382	2237.272	2280.597	2430.302	2543.466	2173.551	2402.512	2263.694	2278.896	2379.468
8530	-331.9663	-192.2394	-139.7269	345773.8	0.06682014	3025.23	0.0002438943	0.997839	0.999447	1.00055	1.00216	0.07027419	2962.484	2232.183	2299.054	2433.87	2526.862	2168.907	2404.12	2349.576	2283.733	2378.293
8540	-325.9112	-192.2394	-133.6718	890014.1	0.07304195	3026.251	0.0003697269	0.998653	0.999656	1.00034	1.00135	0.07413626	2952.763	2248.255	2282.229	2439.726	2506.897	2137.433	2407.847	2267.263	2286.47	2420.143
8550	-334.1541	-192.2394	-141.9146	228472.2	0.07374274	3039.338	0.0002329692	0.997342	0.99932	1.00068	1.00266	0.07181382	2973.171	2254.742	2270.259	2428.343	2533.105	2135.07	2400.211	2348.936	2340.358	2396.591
8560	-332.525	-192.2394	-140.2856	966407.8	0.06935668	2984.235	0.0002015348	0.998707	0.999669	1.00033	1.00129	0.07262034	2955.102	2269.025	2268.616	2426.177	2515.615	2167.333	2399.897	2326.183	2311.834	2409.772
8570	-328.9474	-192.2394	-136.708	437632.8	0.07131558	3043.287	0.0003555844	0.998079	0.999509	1.00049	1.00192	0.06892255	2977.578	2246.732	2299.865	2465.49	2511.922	2226.784	2406.367	2368.215	2260.467	2397.359
8580	-328.7091	-192.2394	-136.4696	244920	0.0679478	2992.1	0.0001715425	0.997433	0.999343	1.00065	1.00257	0.06485928	2978.04	2245.232	2342.42	2456.111	2503.267	2146.161	2391.821	2336.031	2304.249	2423.551
8590	-332.2581	-192.2394	-140.0187	246254.8	0.06272732	3020.916	0.0002275057	0.99744	0.999345	1.00065	1.00256	0.06163818	2956.266	2228.923	2339.03	2440.596	2548.903	2135.948	2407.023	2346.649	2297.091	2380.746
8600	-326.4476	-192.2394	-134.2082	771488.7	0.06156751	3003.024	0.0003376642	0.998553	0.99963	1.00037	1.00145	0.06104489	2975.314	2247.415	2343.554	2457.312	2548.04	2163.836	2401.009	2366.813	2305.324	2408.425
8610	-327.5264	-192.2394	-135.287	991563.2	0.05518339	2992.096	0.0002793609	0.998724	0.999674	1.00033	1.00128	0.05579107	2952.107	2269.02	2341.531	2444.474	2533.351	2215.685	2396.137	2266.293	2294.27	2387.832
8620	-328.3098	-192.2394	-136.0703	965411.5	0.05339085	3076.15	0.0002011415	0.998707	0.999669	1.00033	1.00129	0.05317101	2974.789	2264.764	2299.034	2428.654	2504.157	2163.403	2407.904	2357.224	2278.857	2419.176
8630	-335.2333	-192.2394	-142.9938	197103.9	0.05080251	3006.428	0.0007263906	0.997138	0.999267	1.00073	1.00286	0.04994199	2970.15	2241.918	2344.357	2436.894	2539.11	2195.963	2405.676	2267.976	2305.926	2386.169
8640	-329.3331	-192.2394	-137.0936	643003.4	0.04889182	3028.241	0.0006527137	0.998415	0.999595	1.0004	1.00159	0.05240692	2960.867	2251.01	2306.446	2471.057	2529.182	2139.957	2404.971	2300.718	2306.207	2376.9
8650	-325.0798	-192.2394	-132.8404	576227.8	0.04966015	3026.309	0.0005957518	0.998326	0.999572	1.00043	1.00167	0.04635415	2963.949	2234.326	2320.463	2438.834	2505.735	2126.11	2393.432	2359.237	2252.084	2397.458
8660	-324.6964	-192.2394	-132.4569	581024.7	0.04616631	3022.865	0.0003473778	0.998333	0.999574	1.00043	1.00167	0.04650264	2957.119	2265.286	2267.287	2445.275	2539.971	2213.337	2390.976	2330.488	2332.325	2393.289
8670	-325.0003	-192.2394	-132.7609	707082.9	0.0481246	3023.786	0.0006187623	0.998489	0.999613	1.00039	1.00151	0.04551203	2979.368	2256.884	2317.762	2428.019	2540.212	2132.503	2397.104	2355.389	2256.901	2405.504
8680	-312.9309	-192.2394	-120.6915	953923.2	0.04656251	2984.487	0.0009356499	0.998699	0.999667	1.00033	1.0013	0.04101887	2950.781	2258.675	2338.799	2456.934	2502.649	2311.69	2406.388	2317.236	2342.833	2386.201
8690	-327.3593	-192.2394	-135.1199	276928.1	0.04577996	3013.073	0.001222195	0.997586	0.999382	1.00062	1.00242	0.03987614	2952.236	2261.025	2291.446	2426.224	2518.451	2205.747	2408.92	2313.017	2250.158	2396.072
8700	-327.9806	-192.2394	-135.7411	103418.5	0.04221127	3073.352	0.0005908414	0.99605	0.998988	1.00101	1.00396	0.04453114	2972.346	2242.205	2251.308	2464.054	2522.463	2155.984	2408.094	2358.231	2304.032	2389.874
8710	-335.1035	-192.2394	-142.864	185799.9	0.04135199	3015.71	0.0003678429	0.997053	0.999245	1.00075	1.00295	0.03906352	2979.568	2214.857	2344.934	2435.911	2507.944	2148.038	2406.113	2323.813	2281.838	2396.436
8720	-334.1043	-192.2394	-141.8649	484988.6	0.04163963	2982.264	0.0007772132	0.998175	0.999533	1.00047	1.00183	0.0413889	2967.294	2259.332	2349.371	2427.666	2546.215	2214.985	2409.993	2333.676	2319.955	2410.331
8730	-324.042	-192.2394	-131.8025	331928.2	0.04330856	2991.617	0.0003419084	0.997795	0.999436	1.00056	1.00221	0.04287082	2956.825	2269.691	2287.279	2473.21	2527.682	2152.054	2393.355	2305.455	2345.679	2417.014
8740	-327.0561	-192.2394	-134.8167	929235.6	0.04133728	3041.806	0.0002893373	0.998682	0.999663	1.00034	1.00132	0.04312331	2963.195	2274.263	2318.855	2472.133	2539.039	2239.174	2401.001	2367.968	2337.885	2402.351
8750	-329.1035	-192.2394	-136.864	373066.1	0.04165194	3016.465	0.0003621743	0.99792	0.999468	1.00053	1.00208	0.03965092	2972.6	2272.032	2303.884	2438.56	2500.676	2210.174	2408.382	2281.603	2272.7	2399.526
8760	-325.6804	-192.2394	-133.441	10244.97	0.03884713	3069.552	0.0004648938	0.98747	0.996765	1.00318	1.01259	0.03857976	2975.399	2271.342	2316.841	2451.981	2547.359	2247.011	2391.554	2318.507	2272.613	2378.034
8770	-318.5951	-192.2468	-126.3484	191622.1	0.03796986	2999.135	0.0004322232	0.997098	0.999257	1.00074	1.00291	0.04090589	2979.61	2239.222	2282.268	2473.896	2501.526	2148.971	2399.512	2342.792	2292.778	2409.427
8780	-324.8843	-192.2395	-132.6449	905458.1	0.03807364	3079.329	0.0005463894	0.998664	0.999658	1.00034	1.00134	0.0399277	2956.707	2264.764	2283.87	2455.534	2518.212	2201.351	2393.86	2282.718	2307.934	2402.14
