Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	extinction_rate	origin_time	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]
394	0	-330.552	-192.2394	-138.3125	808920.5	0.199707	3071.62	0.0001818233	0.998587	0.999639	1.00036	1.00141	0.2010275	2972.494	2274.307	2312.183	2463.724	2549.001	2155.196	2399.277	2296.87	2316.048	2375.378
395	1	-318.6944	-192.2394	-126.4549	666753	0.02778154	3008.393	0.0002978963	0.998444	0.999602	1.0004	1.00156	0.02868062	2973.019	2265.229	2271.716	2472.436	2535.409	2153.708	2407.944	2348.741	2300.218	2389.711
396	0	-329.8742	-192.2394	-137.6347	466231.7	0.2048156	2998.561	0.0002529365	0.998139	0.999524	1.00047	1.00186	0.2022027	2950.311	2253.762	2282.821	2453.831	2521.501	2160.389	2391.651	2344.905	2266.667	2380.42
397	1	-334.6873	-192.2394	-142.4478	582649.6	0.02957752	3097.54	0.0002885387	0.998335	0.999574	1.00042	1.00167	0.02379774	2959.938	2232.88	2318.44	2440.058	2536.776	2196.43	2396.778	2255.836	2260.377	2398.525
398	0	-329.4588	-192.2394	-137.2193	8914.123	0.2028873	3005.286	0.0002099039	0.986569	0.996529	1.00341	1.01349	0.2064085	2962.888	2268.909	2347.943	2447.888	2508.679	2176.721	2393.392	2354.545	2275.237	2413.93
399	1	-329.3871	-192.2394	-137.1477	60662.46	0.02652956	2982.713	0.0005649837	0.994844	0.998677	1.00131	1.00517	0.02661902	2953.795	2253.444	2287.202	2426.239	2515.9	2184.784	2395.642	2302.145	2310.055	2411.383
400	0	-328.2838	-192.2394	-136.0444	485740.4	0.1935995	3075.969	0.0001627628	0.998177	0.999534	1.00047	1.00182	0.1962189	2968.198	2274.301	2339.958	2466.755	2509.343	2152.323	2402.124	2314.637	2300.011	2420.196
401	1	-334.1632	-192.2394	-141.9238	93012.46	0.02346742	2986.598	0.0005537368	0.995835	0.998932	1.00106	1.00417	0.02352566	2960.2	2253.187	2256.125	2439.304	2522.585	2137.919	2403.932	2321.931	2329.762	2383.103
402	0	-330.7752	-192.2394	-138.5358	827793.1	0.2010703	3096.456	0.0003399876	0.998603	0.999643	1.00036	1.0014	0.1962076	2976.849	2274.428	2280.664	2434.379	2502.673	2187.364	2391.036	2313.01	2293.656	2416.299
403	1	-327.4581	-192.2439	-135.2142	916379.3	0.02462583	3010.294	0.0006785834	0.998672	0.999661	1.00034	1.00133	0.02351519	2966.75	2268.516	2262.718	2447.643	2533.898	2211.686	2409.885	2251.387	2341.502	2399.31
404	0	-333.7091	-192.2394	-141.4696	716371.6	0.2194597	3052.543	0.0002710951	0.998499	0.999616	1.00038	1.0015	0.2176271	2954.412	2230.571	2324.744	2434.67	2510.716	2301.223	2404.303	2298.003	2318.427	2415.158
405	1	-318.4206	-192.2408	-126.1799	385064.4	0.02208292	3037.51	0.0006785834	0.997952	0.999476	1.00052	1.00205	0.02358874	2979.897	2216.098	2265.726	2457.2	2539.079	2279.171	2395.27	2318.97	2349.302	2383.586
406	0	-324.9727	-192.2394	-132.7332	689196.3	0.21184	3027.852	0.0002179363	0.998469	0.999609	1.00039	1.00153	0.2128171	2966.075	2271.209	2309.796	2454.687	2530.465	2168.796	2402.256	2325.795	2302.95	2381.212
407	1	-320.7754	-192.2751	-128.5002	735055.7	0.02246633	3087	0.0006785834	0.998518	0.999621	1.00038	1.00148	0.02325262	2961.261	2240.72	2285.495	2458.364	2548.627	2317.186	2407.394	2292.411	2314.221	2420.815
408	0	-322.8911	-192.2403	-130.6508	345396.9	0.2106054	3003.116	0.0002670358	0.997838	0.999447	1.00055	1.00216	0.2157071	2955.54	2221.71	2324.051	2452.563	2508.9	2165.449	2396.102	2314.861	2269.902	2408.199
409	1	-318.8985	-192.2399	-126.6586	793769.6	0.02480133	3072.152	0.000480698	0.998574	0.999635	1.00036	1.00143	0.02407956	2972.305	2257.645	2307.009	2446.199	2531.624	2215.232	2397.47	2278.55	2329.101	2415.405
410	0	-333.606	-192.2443	-141.3617	890858.8	0.2223579	3037.298	0.0001781914	0.998654	0.999656	1.00034	1.00135	0.227784	2957.5	2267.169	2341.252	2430.529	2518.343	2217.88	2398.815	2272.483	2312.196	2421.152
411	1	-337.8362	-192.2394	-145.5967	396355.5	0.01856068	3032.944	0.0007859751	0.997982	0.999484	1.00051	1.00202	0.02325324	2965.097	2237.753	2270.009	2429.352	2545.284	2165.215	2401.86	2335.191	2334.708	2401.982
412	0	-338.2796	-192.2394	-146.0402	797039	0.2247785	3091.583	0.0001756185	0.998577	0.999636	1.00036	1.00142	0.2222183	2977.538	2271.171	2279.438	2443.843	2547.027	2191.007	2400.99	2344.724	2281.971	2413.31
413	1	-326.7045	-192.2405	-134.464	853384.5	0.02022694	3042.818	0.0002358322	0.998624	0.999648	1.00035	1.00138	0.02110416	2953.53	2254.27	2259.077	2432.627	2543.973	2172.496	2391.11	2278.065	2338.836	2375.114
414	0	-330.3533	-192.2394	-138.1139	350020.8	0.2256339	3062.834	0.0001287976	0.997852	0.99945	1.00055	1.00215	0.2246362	2976.376	2234.189	2345.07	2451.13	2521.223	2324.118	2394.658	2355.095	2319.499	2375.071
415	1	-325.3783	-192.2394	-133.1388	188395.5	0.01889461	3002.076	0.0005826167	0.997073	0.99925	1.00075	1.00293	0.01741868	2962.437	2249.967	2277.493	2453.487	2527.597	2142.357	2408.015	2365.616	2312.741	2409.099
416	0	-324.9402	-192.2394	-132.7008	576985.5	0.2224793	3043.197	0.000155874	0.998327	0.999572	1.00043	1.00167	0.2276533	2965.554	2223.833	2322.487	2434.565	2527.365	2308.621	2395.038	2344.248	2309.028	2419.267
417	1	-319.9367	-192.2394	-127.6973	918713.5	0.01783247	3001.036	0.0005826167	0.998674	0.999661	1.00034	1.00133	0.01680723	2956.945	2263.61	2333.076	2455.264	2532.254	2206.411	2391.27	2350.956	2314.69	2399.282
418	0	-326.5587	-192.2622	-134.2965	729986.4	0.2065982	3030.747	0.0002054674	0.998513	0.99962	1.00038	1.00149	0.2063522	2951.257	2219.114	2250.601	2440.63	2512.843	2316.4	2394.274	2303.483	2300.165	2422.089
419	1	-340.2343	-192.2394	-147.9949	531041.9	0.01809396	3063.917	0.0005232006	0.998256	0.999554	1.00044	1.00174	0.01941481	2964.835	2252.525	2299.551	2474.425	2501.812	2203.654	2402.143	2319.38	2307.485	2414.358
420	0	-330.7622	-192.2394	-138.5228	421301.7	0.2065982	3037.614	0.000122435	0.998042	0.999499	1.0005	1.00196	0.2064792	2976.255	2273.204	2273.539	2434.147	2509.121	2200.952	2393.762	2310.313	2306.477	2421.65
421	1	-331.9866	-192.3066	-139.6799	781349.4	0.01725975	3039.379	0.0005698728	0.998562	0.999632	1.00037	1.00144	0.0219343	2976.06	2222.854	2303.744	2435.634	2543.923	2166.134	2391.343	2333.078	2298.092	2383.326
422	0	-327.7676	-192.2394	-135.5281	576223.5	0.2084268	2997.323	0.000155143	0.998326	0.999572	1.00043	1.00167	0.2080078	2969.546	2255.415	2323.854	2451.559	2502.986	2217.545	2402.186	2321.102	2282.247	2380.767
423	1	-325.6427	-192.2394	-133.4032	157017.8	0.01753474	3036.419	0.0006408099	0.996794	0.999179	1.00082	1.00321	0.02161291	2959.827	2273.718	2291.232	2452.51	2510.474	2129.385	2401.174	2297.562	2273.382	2385.133
424	0	-321.7068	-192.2394	-129.4674	297265.2	0.2117896	3019.182	0.000383877	0.99767	0.999404	1.00059	1.00233	0.2108938	2962.421	2218.97	2273.506	2444.552	2514.518	2297.227	2399.456	2322.608	2319.201	2413.605
425	1	-321.9336	-192.2394	-129.6942	820335.2	0.02110333	2980.048	0.0004256557	0.998597	0.999641	1.00036	1.0014	0.01878901	2976.593	2236.217	2317.893	2445.684	2541.068	2126.182	2390.729	2350.845	2270.629	2415.24
426	0	-329.2215	-192.2394	-136.982	359400.9	0.2144623	3092.927	0.0002703212	0.997881	0.999458	1.00054	1.00212	0.2123472	2956.255	2253.943	2276.516	2457.664	2524.948	2190.601	2404.051	2349.609	2324.575	2387.194
427	1	-331.1931	-192.2394	-138.9536	327785.8	0.0181732	3091.584	0.0002897465	0.997781	0.999432	1.00057	1.00222	0.01625191	2967.823	2225.503	2333.816	2442.379	2501.905	2294.313	2390.374	2335.737	2296.439	2417.785
428	0	-325.9465	-192.2429	-133.7036	310613.5	0.2104322	2989.51	0.0002703212	0.99772	0.999417	1.00058	1.00228	0.2111011	2955.83	2256.375	2330.679	2454.14	2522.444	2160.015	2396.808	2342.596	2271.817	2400.425
429	1	-327.5825	-192.2394	-135.3431	39549.17	0.01714642	3078.929	0.0005225928	0.993616	0.99836	1.00163	1.0064	0.0182686	2962.746	2230.479	2256.134	2467.68	2542.761	2164.17	2391.643	2281.979	2321.363	2418.228
430	0	-326.8806	-192.2394	-134.6411	722436.1	0.2133854	3010.025	0.0001093173	0.998505	0.999618	1.00038	1.0015	0.2130456	2976.839	2240.911	2327.913	2460.599	2522.518	2209.837	2392.619	2356.561	2317.996	2389.856
431	1	-327.0581	-192.2498	-134.8083	499691.7	0.01626008	3062.392	0.0003449464	0.998202	0.99954	1.00046	1.0018	0.01821848	2973.3	2248.979	2305.229	2466.038	2547.432	2196.393	2407.638	2281.62	2295.443	2387.036
432	0	-329.0466	-192.2394	-136.8072	88572.07	0.2129947	3013.154	0.0001683833	0.995732	0.998906	1.00109	1.00427	0.2117278	2962.087	2253.181	2289.014	2450.586	2507.461	2147.969	2404.153	2307.699	2300.08	2393.924
433	1	-327.4212	-192.2396	-135.1816	847837.3	0.01478536	3049.17	0.0003449464	0.99862	0.999647	1.00035	1.00138	0.02025914	2972.313	2210.748	2290.577	2456.397	2501.04	2315.737	2400.874	2295.15	2309.251	2409.526
434	0	-331.9892	-192.2394	-139.7497	480109.2	0.2220178	3002.245	0.0002156767	0.998166	0.999531	1.00047	1.00184	0.219642	2957.324	2258.661	2310.641	2438.403	2526.412	2164.228	2397.556	2278.626	2343.079	2392.919
435	1	-343.0449	-192.2394	-150.8055	767581.5	0.01479543	3087.73	0.0006805813	0.99855	0.999629	1.00037	1.00145	0.02074508	2957.038	2258.508	2348.514	2431.848	2506.108	2155.789	2393.345	2355.66	2293.693	2387.153
436	0	-327.3896	-192.2394	-135.1502	8508.816	0.2158271	2987.749	0.0002014481	0.986254	0.996447	1.00349	1.01381	0.2192481	2966.319	2228.727	2315.734	2449.091	2512.465	2142.879	2404.822	2270.381	2276.059	2379.767
437	1	-323.7283	-192.2394	-131.4888	307819.2	0.0129661	3007.523	0.0004966348	0.99771	0.999414	1.00058	1.00229	0.02095909	2972.5	2216.648	2318.459	2448.567	2547.245	2303.892	2405.277	2332.492	2325.651	2414.105
438	0	-328.755	-192.2394	-136.5156	287779.5	0.2304769	3005.931	0.0001026287	0.997632	0.999394	1.0006	1.00237	0.2273275	2957.98	2226.386	2253.385	2473.532	2530.726	2267.006	2395.341	2340.707	2265.308	2415.105
439	1	-328.4544	-192.2394	-136.215	890686	0.014538	3037.657	0.0005037487	0.998653	0.999656	1.00034	1.00135	0.01861228	2951.572	2233.327	2292.755	2439.933	2549.133	2154.339	2405.65	2332.905	2255.39	2422.504
440	0	-329.8655	-192.2394	-137.6261	323667.7	0.2331685	3017.023	0.0003913765	0.997767	0.999428	1.00057	1.00224	0.2249312	2952.182	2221.472	2268.748	2467.097	2521.487	2127.677	2405.066	2274.497	2315.332	2413.856
441	1	-320.5498	-192.2394	-128.3104	554213.6	0.01656066	3035.001	0.0005260864	0.998293	0.999563	1.00044	1.00171	0.01649897	2956.04	2265.583	2258.557	2469.92	2513.916	2148.435	2392.871	2362.16	2269.678	2409.727
442	0	-326.0212	-192.2004	-133.8208	377451.5	0.2213219	3038.123	0.000173997	0.997932	0.999471	1.00053	1.00207	0.2314361	2956.727	2221.992	2293.039	2454.253	2514.201	2276.141	2392.574	2272.138	2318.932	2388.973
443	1	-331.2528	-192.2394	-139.0133	160108.1	0.01524902	3008.832	0.0005528681	0.996825	0.999187	1.00081	1.00318	0.01449798	2959.703	2248.405	2311.911	2446.158	2544.03	2130.575	2405.235	2278.785	2342.289	2416.861
444	0	-332.1407	-192.2394	-139.9013	780534.5	0.2200833	3096.726	0.0002286422	0.998562	0.999632	1.00037	1.00144	0.2227351	2966.796	2244.525	2321.338	2449.733	2518.587	2133.671	2397.357	2323.148	2284.404	2420.505
445	1	-323.2151	-192.2394	-130.9757	341.6631	0.01371333	3061.908	0.0006694084	0.932094	0.981609	1.01672	1.06958	0.01558243	2971.984	2274.927	2314.019	2453.108	2510.481	2143.952	2400.203	2289.246	2286.403	2380.328
446	0	-329.5084	-192.2394	-137.2689	835141.1	0.223997	3089.847	0.0001964957	0.998609	0.999644	1.00035	1.00139	0.2287127	2971.283	2244.753	2281.266	2432.729	2507.146	2269.148	2394.52	2305.285	2303.348	2420.898
447	1	-326.7473	-192.2345	-134.5128	946884.1	0.01223906	3038.472	0.0006668374	0.998694	0.999666	1.00033	1.00131	0.01275013	2967.808	2253.967	2320.662	2464.172	2547.116	2146.78	2399.814	2326.492	2325.198	2394.891
448	0	-330.2489	-192.2394	-138.0095	923637.9	0.2250177	3011.032	0.0002262814	0.998678	0.999662	1.00034	1.00132	0.2308041	2956.416	2255.734	2312.051	2472.456	2529.88	2186.371	2407.526	2263.193	2291.343	2390.184
449	1	-327.2041	-192.2394	-134.9646	814562.1	0.01184817	3031.174	0.0005464552	0.998592	0.99964	1.00036	1.00141	0.01319769	2951.863	2265.772	2270.819	2430.131	2548.027	2138.694	2402.124	2364.415	2252.976	2402.946
450	0	-332.0382	-192.2394	-139.7988	923637.9	0.2342019	3068.834	0.0001418414	0.998678	0.999662	1.00034	1.00132	0.236479	2956.227	2266.772	2279.857	2437.883	2511.54	2197.617	2408.213	2338.62	2335.324	2405.218
451	1	-316.5611	-192.2394	-124.3216	500229.9	0.01300247	3022.213	0.0008279059	0.998203	0.99954	1.00046	1.0018	0.01397804	2956.118	2221.524	2295.766	2461.426	2538.839	2131.993	2405.651	2284.722	2253.43	2420.527
452	0	-335.9487	-192.2394	-143.7093	47838.48	0.2341406	3088.292	0.000151595	0.994194	0.99851	1.00148	1.00582	0.233155	2969.192	2259.819	2320.287	2462.37	2549.748	2165.264	2403.821	2304.145	2261.996	2390.294
453	1	-327.2497	-192.2394	-135.0103	230381.4	0.01312719	2981.093	0.0005050246	0.997353	0.999322	1.00068	1.00265	0.01339401	2959.566	2263.26	2321.869	2465.635	2538.944	2153.955	2409.15	2284.694	2257.334	2412.744
454	0	-332.5608	-192.2394	-140.3213	237347.5	0.2335522	3042.502	5.925086e-05	0.997392	0.999332	1.00067	1.00261	0.2309657	2975.917	2267.889	2258.027	2450.742	2541.023	2142.137	2394.215	2262.762	2285.032	2395.77
455	1	-326.1329	-192.2402	-133.8927	652210.8	0.01166605	3064.763	0.0009997954	0.998427	0.999598	1.0004	1.00157	0.01443094	2955.459	2269.086	2313.129	2437.696	2514.112	2132.005	2396.313	2367.519	2272.449	2379.696
456	0	-326.5932	-192.2394	-134.3537	81425.03	0.2304818	2993.272	0.0003554778	0.995549	0.998859	1.00113	1.00446	0.2249676	2975.854	2249.912	2311.838	2472.825	2541.85	2153.362	2394.184	2311.945	2284.894	2380.797
457	1	-325.9275	-192.2394	-133.688	399790.4	0.01189704	3031.049	0.0006801529	0.99799	0.999486	1.00051	1.00201	0.01710546	2977.717	2260.71	2305.393	2473.034	2521.062	2165.15	2401.907	2327.341	2344.013	2401.947
458	0	-331.9649	-192.2394	-139.7255	819157.3	0.2155082	3059.668	0.0001358278	0.998596	0.999641	1.00036	1.0014	0.2157264	2974.432	2264.419	2310.694	2444.679	2547.355	2153.044	2396.808	2326.107	2261.479	2385.993
459	1	-326.4293	-192.2322	-134.197	188012.2	0.0137139	3094.804	0.0004566657	0.99707	0.99925	1.00075	1.00293	0.01591832	2963.767	2254.123	2274.456	2470.692	2533.433	2125.988	2402.092	2350.622	2260.052	2376.444
460	0	-329.3273	-192.2394	-137.0879	836252.9	0.2173936	3023.075	0.0001668926	0.99861	0.999645	1.00035	1.00139	0.2179888	2966.522	2254.865	2332.109	2471.19	2500.272	2167.039	2409.581	2265.378	2257.906	2388.961
461	1	-324.5079	-192.2394	-132.2684	316623.8	0.01319264	3027.703	0.0004450884	0.997742	0.999422	1.00058	1.00226	0.01438073	2972.164	2222.872	2271.083	2472.991	2536.477	2156.236	2398.325	2297.292	2274.757	2390.246
462	0	-327.7932	-192.2394	-135.5537	771354.5	0.2163284	3032.828	0.0002129054	0.998553	0.99963	1.00037	1.00145	0.2181187	2977.682	2242.042	2335.463	2442.454	2518.322	2132.96	2392.86	2293.83	2264.528	2401.998
463	1	-329.1928	-192.2394	-136.9533	842757.6	0.01428306	3015.63	0.0006762904	0.998616	0.999646	1.00035	1.00138	0.01099134	2953.954	2238.592	2259.771	2440.977	2534.099	2193.193	2406.196	2305.707	2311.491	2389.988
464	0	-337.6574	-192.2394	-145.4179	63560.26	0.2223912	3081.843	0.0002942823	0.994963	0.998708	1.00128	1.00505	0.2231408	2974.635	2271.167	2336.806	2467.154	2537.301	2177.716	2409.054	2367.952	2295.456	2399.622
465	1	-321.004	-192.2394	-128.7645	464895	0.01462357	3013.382	0.0005494047	0.998136	0.999523	1.00048	1.00186	0.01357195	2963.308	2260.809	2310.513	2438.252	2527.866	2205.332	2403.614	2355.079	2311.159	2406.669
466	0	-326.0974	-192.2394	-133.8579	13093.57	0.2273597	2981.346	0.0001359379	0.988914	0.997141	1.00282	1.01113	0.2226683	2970.228	2218.459	2347.398	2438.996	2549.213	2140.201	2402.783	2354.483	2312.793	2396.638
467	1	-325.1518	-192.2394	-132.9124	923039.7	0.01384896	3052.478	0.0008120403	0.998677	0.999662	1.00034	1.00132	0.01290203	2950.578	2248.654	2321.666	2464.172	2512.092	2149.179	2393.643	2259.838	2292.702	2397.073
468	0	-336.5986	-192.2394	-144.3591	435616.5	0.2220556	3011.486	9.743848e-05	0.998075	0.999507	1.00049	1.00193	0.2240524	2957.685	2228.107	2278.795	2450.844	2511.372	2151.098	2408.056	2333.064	2317.693	2408.383
469	1	-325.0859	-192.2394	-132.8464	658918.7	0.01595569	3005.648	0.0002193265	0.998435	0.9996	1.0004	1.00157	0.01243822	2957.301	2230.994	2310.924	2447.361	2514.529	2144.206	2404.155	2340.239	2315.675	2419.336
470	0	-334.8286	-192.2394	-142.5892	400628.1	0.2270178	2991.881	0.0001809767	0.997992	0.999486	1.00051	1.00201	0.2294622	2973.321	2243.257	2308.562	2428.718	2521.169	2171.044	2404.798	2258.818	2267.59	2400.638
471	1	-316.1987	-192.2394	-123.9592	548631.9	0.0159124	3030.165	0.0003551172	0.998284	0.999561	1.00044	1.00172	0.01244017	2958.502	2253.125	2335.933	2459.542	2539.234	2164.525	2398.527	2299.093	2320.515	2424.278
472	0	-334.9884	-192.2394	-142.749	577509.6	0.2274505	3062.327	8.176968e-05	0.998328	0.999572	1.00043	1.00167	0.229816	2955.242	2238.81	2318.695	2432.995	2502.168	2174.12	2408.689	2347.596	2254.784	2409.446
473	1	-318.521	-192.2412	-126.2798	787870.3	0.0169134	3032.757	0.00056053	0.998568	0.999634	1.00037	1.00143	0.01280037	2964.204	2214.27	2349.27	2443.542	2504.783	2150.054	2405.612	2335.987	2344.248	2389.406
474	0	-327.7241	-192.2394	-135.4847	81052.08	0.2293336	3070.231	0.0001764285	0.995539	0.998856	1.00114	1.00447	0.239089	2959.816	2210.964	2275.415	2464.381	2525.054	2273.716	2407.197	2298.849	2307.359	2418.366
475	1	-314.3393	-192.2491	-122.0902	784532.8	0.01575561	3060.887	0.0006406088	0.998565	0.999633	1.00037	1.00144	0.01281498	2962.905	2267.948	2327.033	2425.386	2511.134	2132.373	2406.725	2263.066	2285.404	2424.098
476	0	-333.0037	-192.2413	-140.7624	774329.3	0.2427834	3015.271	0.0001822779	0.998556	0.999631	1.00037	1.00144	0.2454725	2974.767	2274.571	2336.274	2452.498	2529.957	2248.132	2393.736	2353.001	2346.453	2413.939
477	1	-321.7312	-192.2394	-129.4918	774018.8	0.01539456	2995.302	0.0005482513	0.998556	0.999631	1.00037	1.00145	0.0120083	2961.707	2265.256	2340.151	2436.746	2538.424	2200.177	2395.611	2305.856	2274.028	2386.476
478	0	-327.3693	-192.2394	-135.1298	14321.54	0.2470935	2993.566	0.0002328404	0.989399	0.997267	1.00269	1.01064	0.2453898	2976.656	2260.476	2259.225	2456.97	2542.051	2161.484	2396.744	2318.84	2310.169	2403.38
479	1	-320.6975	-192.2394	-128.458	520180.5	0.01608624	3027.499	0.0007705176	0.998238	0.999549	1.00045	1.00176	0.01184846	2954.292	2269.218	2254.454	2462.725	2514.778	2135.485	2398.857	2330.509	2304.059	2381.001
480	0	-327.3279	-192.2394	-135.0885	532315.8	0.2500807	3046.447	0.0001991534	0.998258	0.999554	1.00044	1.00174	0.2482157	2978.706	2271.708	2347.216	2455.589	2524.975	2233.409	2390.264	2345.504	2312.708	2415.066
481	1	-323.0552	-192.2394	-130.8158	788897.7	0.01232603	3076.879	0.0007600022	0.998569	0.999634	1.00037	1.00143	0.01139972	2978.987	2234.617	2302.593	2443.936	2536.158	2128.152	2400.486	2367.336	2251.954	2415.894
482	0	-331.0076	-192.2394	-138.7681	669821.3	0.2333174	3063.782	0.0002720092	0.998447	0.999603	1.0004	1.00155	0.2344956	2951.698	2267.02	2278.252	2439.66	2522.255	2204.699	2391.658	2276.6	2277.066	2387.297
483	1	-327.0622	-192.2394	-134.8228	406629.8	0.01199688	3097.319	0.001198569	0.998007	0.99949	1.00051	1.00199	0.01087326	2958.451	2222.853	2327.299	2446.511	2515.888	2301.745	2407.067	2337.024	2295.251	2405.736
484	0	-337.8738	-192.2394	-145.6343	302343.8	0.2231513	3092.692	0.0001222602	0.997689	0.999409	1.00059	1.00231	0.2270498	2974.016	2255.863	2284.917	2456.074	2517.791	2188.342	2390.3	2357.264	2320.479	2417.776
485	1	-326.0862	-192.2394	-133.8468	58533.77	0.01104996	3027.293	0.000392633	0.994751	0.998653	1.00134	1.00526	0.01223364	2968.118	2235.705	2262.871	2461.45	2502.745	2138.824	2392.283	2289.481	2344.76	2403.843
486	0	-333.0534	-192.2394	-140.8139	258882.1	0.218444	2989.925	0.0001659365	0.997503	0.999361	1.00064	1.0025	0.2229669	2959.007	2262.984	2292.446	2472.139	2523.931	2150.992	2406.959	2250.375	2259.916	2392.597
487	1	-315.5172	-192.2394	-123.2778	561446.5	0.009667446	2984.888	0.0004208404	0.998304	0.999566	1.00043	1.0017	0.01132485	2977.302	2238.564	2312.205	2473.266	2524.262	2181.312	2395.361	2366.11	2343.057	2377.467
488	0	-327.0447	-192.2385	-134.8063	529803.9	0.2269437	3022.374	0.0001858557	0.998254	0.999553	1.00045	1.00175	0.2227272	2961.474	2211.436	2296.433	2436.489	2542.22	2201.622	2392.953	2365.641	2254.716	2409.138
489	1	-329.476	-192.2403	-137.2357	933291.1	0.01101526	3093.242	0.0003950874	0.998685	0.999664	1.00034	1.00132	0.01109873	2956.413	2249.628	2259.504	2441.932	2533.732	2142.572	2397.795	2274.363	2343.412	2381.856
490	0	-326.0358	-192.2404	-133.7954	291992.7	0.2268421	3058.353	0.0002239144	0.997649	0.999398	1.0006	1.00235	0.2304175	2966.548	2210.57	2347.55	2430.019	2508.955	2314.807	2391.819	2339.345	2318.36	2391.204
491	1	-332.4571	-192.2394	-140.2176	546163.7	0.01003667	3042.442	0.0006349407	0.998281	0.99956	1.00044	1.00172	0.01106873	2969.037	2224.356	2290.956	2458.319	2502.158	2139.516	2407.058	2354.052	2348.24	2378.591
492	0	-327.7067	-192.2411	-135.4656	216635.9	0.2222591	3090.728	0.0003321898	0.99727	0.999301	1.0007	1.00273	0.2186547	2954.097	2241.335	2302.4	2433.667	2535.945	2269.159	2403.601	2335.052	2345.718	2401.493
493	1	-322.8411	-192.2394	-130.6016	815129.6	0.01082675	2983.667	0.001125412	0.998592	0.99964	1.00036	1.00141	0.01083281	2971.447	2243.921	2336.728	2459.755	2548.679	2207.677	2392.903	2367.518	2334.296	2401.81
